id,title,addr,addr_area,addr_sigun,cat_large,cat_middle,cat_sub,cat1,cat2,grade,review_num,ratings
1624489,진도읍성,전라남도 진도군 진도읍 성내리,전라남도,진도군,인문,역사관광지,전통,역사관광지|전통,인문|역사관광지|전통,3,3,0.0
2406053,진도타워,전라남도 진도군 군내면 만금길 112-41,전라남도,진도군,인문,건축/조형물,예술,건축/조형물|예술,인문|건축/조형물|예술,2,119,3.7
129231,진도향교,전라남도 진도군 진도읍 진도향교길 68-5,전라남도,진도군,인문,역사관광지,전통,역사관광지|전통,인문|역사관광지|전통,5,1,0.0
1623912,철마공원,전라남도 진도군 진도읍 철마길 17,전라남도,진도군,인문,휴양관광지,공원,휴양관광지|공원,인문|휴양관광지|공원,3,1,0.0
130861,국립남도국악원,전라남도 진도군 진도대로 3818 국립남도국악원,전라남도,진도군,인문,문화시설,예술,문화시설|예술,인문|문화시설|예술,5,2,5.0
589639,나절로미술관,전라남도 진도군 임회면 진도대로 3886,전라남도,진도군,인문,문화시설,예술,문화시설|예술,인문|문화시설|예술,4,3,0.0
1623916,소전미술관(진도군),전라남도 진도군 진도읍 철마길 29,전라남도,진도군,인문,문화시설,예술,문화시설|예술,인문|문화시설|예술,3,4,4.5
129769,"장전미술관 (구, 남진미술관)",전라남도 진도군 임회면 하미길 39,전라남도,진도군,인문,문화시설,예술,문화시설|예술,인문|문화시설|예술,5,0,0.0
1623923,진도무형문화재전수관,전라남도 진도군 진도읍 동외1길 6-9,전라남도,진도군,인문,문화시설,예술,문화시설|예술,인문|문화시설|예술,3,0,0.0
129992,진도문화원,전라남도 진도군 진도읍 진도대로 7187,전라남도,진도군,인문,문화시설,예술,문화시설|예술,인문|문화시설|예술,4,0,0.0
130862,진도해양생태관,전라남도 진도군 고군면 신비의바닷길 64,전라남도,진도군,인문,문화시설,예술,문화시설|예술,인문|문화시설|예술,5,2,3.0
130863,진도향토문화회관,전라남도 진도군 진도읍 진도대로 7197,전라남도,진도군,인문,문화시설,예술,문화시설|예술,인문|문화시설|예술,5,6,4.7
2405995,해양에너지공원,전라남도 진도군 군내면 진도대로 8459-13,전라남도,진도군,인문,휴양관광지,사진맛집,휴양관광지|사진맛집,인문|휴양관광지|사진맛집,2,17,4.5
2747539,진도풍경오토캠핑장,전라남도 진도군 의신면 의신사천길 15-21,전라남도,진도군,레포츠,육상레포츠,놀거리,육상레포츠|놀거리,레포츠|육상레포츠|놀거리,1,2,5.0
1751317,한울테마승마장,전라남도 진도군 지산면 지산로 704,전라남도,진도군,레포츠,육상레포츠,건강,육상레포츠|건강,레포츠|육상레포츠|건강,3,0,0.0
129111,세방마을,전라남도 진도군 지산면 세방길 6,전라남도,진도군,숙박,숙박시설,함께,숙박시설|함께,숙박|숙박시설|함께,4,0,0.0
129037,청용어촌체험마을,전라남도 진도군 진도읍 청룡안길 130-12,전라남도,진도군,숙박,숙박시설,함께,숙박시설|함께,숙박|숙박시설|함께,3,0,0.0
132089,"십일시장 (4, 10일)",전라남도 진도군 임회면 석교리 245-1,전라남도,진도군,쇼핑,쇼핑,시장,쇼핑|시장,쇼핑|쇼핑|시장,3,0,0.0
132090,"진도장 / 진도조금시장 (2, 7일)",전라남도 진도군 진도읍 조금시장길 25,전라남도,진도군,쇼핑,쇼핑,시장,쇼핑|시장,쇼핑|쇼핑|시장,3,0,0.0
2715601,가덕도,부산광역시 강서구 천성동 308-2,부산광역시,강서구,자연,자연관광지,바다,자연관광지|바다,자연|자연관광지|바다,1,22,3.1
129156,가덕도 등대,부산광역시 강서구 외양포로 10,부산광역시,강서구,자연,자연관광지,바다,자연관광지|바다,자연|자연관광지|바다,5,2,0.0
2726843,가덕도 연대봉,부산광역시 강서구 천성동,부산광역시,강서구,자연,자연관광지,산,자연관광지|산,자연|자연관광지|산,1,64,4.5
2789460,가덕도대항인공동굴,부산광역시 강서구 대항동 393-9,부산광역시,강서구,자연,자연관광지,산,자연관광지|산,자연|자연관광지|산,1,2,2.5
2487925,대저생태공원,부산광역시 강서구 공항로 1246,부산광역시,강서구,자연,자연관광지,산,자연관광지|산,자연|자연관광지|산,2,192,4.1
2748838,대저수문 생태공원,부산 강서구 대저1동 279-9,부산광역시,강서구,자연,자연관광지,산,자연관광지|산,자연|자연관광지|산,1,19,4.0
2785960,대항선착장,부산광역시 강서구 대항동 393-3,부산광역시,강서구,자연,자연관광지,바다,자연관광지|바다,자연|자연관광지|바다,1,7,0.0
2487927,맥도생태공원,부산광역시 강서구 공항로 500,부산광역시,강서구,자연,자연관광지,산,자연관광지|산,자연|자연관광지|산,2,53,4.3
2788831,연태봉,부산광역시 강서구 천성동 산 6-98,부산광역시,강서구,자연,자연관광지,산,자연관광지|산,자연|자연관광지|산,1,0,0.0
2788826,외양포항,부산광역시 강서구 천성동 산 6-98,부산광역시,강서구,자연,자연관광지,바다,자연관광지|바다,자연|자연관광지|바다,1,2,0.0
2744560,천성항 방파제등대,부산광역시 강서구 천성동 646-2,부산광역시,강서구,자연,자연관광지,바다,자연관광지|바다,자연|자연관광지|바다,1,11,0.0
128564,대항 어촌체험 휴양마을,부산광역시 강서구 가덕해안로1207번길 9-2,부산광역시,강서구,인문,체험관광지,농어촌,체험관광지|농어촌,인문|체험관광지|농어촌,4,0,0.0
2744553,대항전망대,부산광역시 강서구 대항동 산1-4,부산광역시,강서구,인문,건축/조형물,예술,건축/조형물|예술,인문|건축/조형물|예술,1,26,4.7
2791383,델타루 (에코델타시티 전망대),부산광역시 강서구 대저2동 5438-3,부산광역시,강서구,인문,건축/조형물,예술,건축/조형물|예술,인문|건축/조형물|예술,1,1,0.0
250424,망산도·유주암·유주비각,부산광역시 강서구 송정동,부산광역시,강서구,인문,역사관광지,전통,역사관광지|전통,인문|역사관광지|전통,4,0,0.0
2789340,명지동근린공원,부산광역시 강서구 명지오션시티10로 95,부산광역시,강서구,인문,휴양관광지,공원,휴양관광지|공원,인문|휴양관광지|공원,1,0,0.0
2732397,물빛색스튜디오,부산광역시 강서구 체육공원로6번길 139-28,부산광역시,강서구,인문,체험관광지,이색,체험관광지|이색,인문|체험관광지|이색,1,3,0.0
2789334,보람공원,부산광역시 강서구 녹산산단262로14번길 20,부산광역시,강서구,인문,휴양관광지,공원,휴양관광지|공원,인문|휴양관광지|공원,1,0,0.0
2788828,신호공원,부산 강서구 신호동 315-1,부산광역시,강서구,인문,휴양관광지,공원,휴양관광지|공원,인문|휴양관광지|공원,1,12,4.0
2605602,외양포 포진지,부산광역시 강서구 대항동,부산광역시,강서구,인문,역사관광지,전통,역사관광지|전통,인문|역사관광지|전통,2,0,0.0
2788827,울림공원,부산 강서구 명지동 3392,부산광역시,강서구,인문,휴양관광지,공원,휴양관광지|공원,인문|휴양관광지|공원,1,0,0.0
482123,청량사(부산),부산광역시 강서구 제도로 29,부산광역시,강서구,인문,역사관광지,종교,역사관광지|종교,인문|역사관광지|종교,4,0,0.0
2791357,화전공원,부산광역시 강서구 화전산단5로 84,부산광역시,강서구,인문,휴양관광지,공원,휴양관광지|공원,인문|휴양관광지|공원,1,0,5.0
2714515,거가대교 홍보전시관,부산광역시 강서구 거가대로 2571,부산광역시,강서구,인문,문화시설,예술,문화시설|예술,인문|문화시설|예술,1,4,4.5
130216,부산 강서문화원,부산광역시 강서구 낙동북로 477 강서구청,부산광역시,강서구,인문,문화시설,예술,문화시설|예술,인문|문화시설|예술,3,0,0.0
2764008,부산자원순환협력센터,부산광역시 강서구 생곡산단1로24번길 58,부산광역시,강서구,인문,문화시설,예술,문화시설|예술,인문|문화시설|예술,1,,
2729157,대저캠핑장,부산광역시 강서구 체육공원로6번길 184,부산광역시,강서구,레포츠,육상레포츠,놀거리,육상레포츠|놀거리,레포츠|육상레포츠|놀거리,1,69,4.4
2742601,명지시장,부산광역시 강서구 신포길 13-10,부산광역시,강서구,쇼핑,쇼핑,시장,쇼핑|시장,쇼핑|쇼핑|시장,1,2,2.0
132164,한국민속식품 (부산),부산광역시 강서구 공항로811번길 71-1,부산광역시,강서구,쇼핑,쇼핑,기념,쇼핑|기념,쇼핑|쇼핑|기념,2,0,0.0
125462,가덕산,경기 가평군 북면,경기도,가평군,자연,자연관광지,산,자연관광지|산,자연|자연관광지|산,4,2,0.0
1200950,가평 연하리향나무,경기도 가평군 상면,경기도,가평군,자연,관광자원,이색,관광자원|이색,자연|관광자원|이색,5,0,0.0
2763785,가평 잣향기푸른숲,경기도 가평군 상면 축령로 289-146,경기도,가평군,자연,자연관광지,산,자연관광지|산,자연|자연관광지|산,2,113,4.3
2774103,강씨봉 자연휴양림,경기도 가평군 북면 논남기길 520,경기도,가평군,자연,자연관광지,산,자연관광지|산,자연|자연관광지|산,1,43,4.3
2763773,경반계곡,경기도 가평군 가평읍 경반안로 454,경기도,가평군,자연,자연관광지,강계곡,자연관광지|강계곡,자연|자연관광지|강계곡,1,8,4.0
125409,국립 유명산자연휴양림,경기도 가평군 설악면 유명산길 79-53,경기도,가평군,자연,자연관광지,산,자연관광지|산,자연|자연관광지|산,5,123,4.1
125482,귀목봉,경기도 가평군 북면 조무락골길 132,경기도,가평군,자연,자연관광지,산,자연관광지|산,자연|자연관광지|산,4,5,5.0
125488,녹수계곡,경기도 가평군 상면 덕현리,경기도,가평군,자연,자연관광지,강계곡,자연관광지|강계곡,자연|자연관광지|강계곡,5,4,4.0
125467,대금산(경기),경기 가평군 가평읍 두밀리,경기도,가평군,자연,자연관광지,산,자연관광지|산,자연|자연관광지|산,4,4,4.0
1288166,도마치계곡,경기도 가평군 북면 조무락골길 132,경기도,가평군,자연,자연관광지,강계곡,자연관광지|강계곡,자연|자연관광지|강계곡,5,0,0.0
125493,명지계곡,경기도 가평군 북면 적목리,경기도,가평군,자연,자연관광지,강계곡,자연관광지|강계곡,자연|자연관광지|강계곡,5,34,3.4
127806,명지산군립공원,경기도 가평군 북면 백둔로650번길,경기도,가평군,자연,자연관광지,공원,자연관광지|공원,자연|자연관광지|공원,5,3,3.3
125483,몽덕산,경기도 가평군 북면 화악리,경기도,가평군,자연,자연관광지,산,자연관광지|산,자연|자연관광지|산,4,2,0.0
1200089,무주채폭포,경기도 가평군 북면 제령리,경기도,가평군,자연,자연관광지,강계곡,자연관광지|강계곡,자연|자연관광지|강계곡,5,2,4.0
127645,석룡산,경기도 가평군 북면,경기도,가평군,자연,자연관광지,산,자연관광지|산,자연|자연관광지|산,5,0,0.0
125472,수덕산,경기 가평군 북면 도대리,경기도,가평군,자연,자연관광지,산,자연관광지|산,자연|자연관광지|산,5,1,0.0
1889094,수풀로 삼회리,경기도 가평군 청평면 북한강로 2047,경기도,가평군,자연,자연관광지,산,자연관광지|산,자연|자연관광지|산,2,2,5.0
126668,아침고요수목원,경기도 가평군 상면 수목원로 432,경기도,가평군,자연,자연관광지,사진맛집,자연관광지|사진맛집,자연|자연관광지|사진맛집,5,"1,206",4.1
129659,어비계곡,경기도 가평군 설악면 어비산길99번길 9-10,경기도,가평군,자연,자연관광지,강계곡,자연관광지|강계곡,자연|자연관광지|강계곡,5,7,5.0
126859,연인산도립공원,경기도 가평군 가평읍,경기도,가평군,자연,자연관광지,공원,자연관광지|공원,자연|자연관광지|공원,5,0,4.8
1201432,용소폭포,경기도 가평군 북면 조무락골길 132,경기도,가평군,자연,자연관광지,강계곡,자연관광지|강계곡,자연|자연관광지|강계곡,5,0,0.0
2774544,용소폭포,강원 인제군 상남면 상남리 산357-1,강원도,인제군,자연,자연관광지,강계곡,자연관광지|강계곡,자연|자연관광지|강계곡,1,0,0.0
2773864,용추계곡,경기도 가평군 가평읍 승안리 산 223,경기도,가평군,자연,자연관광지,강계곡,자연관광지|강계곡,자연|자연관광지|강계곡,1,21,3.9
1586218,용추계곡,전라북도 임실군 청웅면 두복리,전라북도,임실군,자연,자연관광지,강계곡,자연관광지|강계곡,자연|자연관광지|강계곡,3,21,3.9
129633,용추폭포,경기도 가평군 가평읍 승안리,경기도,가평군,자연,자연관광지,강계곡,자연관광지|강계곡,자연|자연관광지|강계곡,5,2,4.5
